

Zelenograd 215727
Krasnyy Mayak 856
Sakhma 379
Chebsara 1742
Bira 4176
Ust'-Izhora 1354
Krasnorechenskiy 3833
Oksovskiy 2123
Solovjevsk 3066
Arkhangelo-Shelokhovskaya 521
Khomyakovo 100
Pribytkovo 296
Sivakovka 1503
Korotkovo 172
Staraya Toropa 2232
Krasnogorodsk 4563
Modno 19
Yekimovichi 1534
Shchuch'ye 251
Zhudre 436
Onezh'ye 60
Lozhki 2141
Yalkhoy-Mokhk 4058
Mihalkovo 143

Petrodvorets 61973
Goritsy 1362
Kitovo 2934
Sitniki 1321

Nizhniye Vyazovyye 8290
Chastyye 4907
Krasnyy Kommunar 4167

Chyorny Yar 8006
Vol'nyy Aul 5000
Chulkovo 325
Uchkulan 5000
Buldynka 36
Dibuny 30
Medveditskiy 1475
Krinitsa SNT 25
Krasnyy Kurgan 3243
Gagatli 3442
Velikent 4020
Sovetskaya 2293
Etoka 3152
Glubokiy 3513

Sokolovo-Kundryuchenskiy 9585
Nizhniy Baskunchak 3153

Peschanokopskoye 11340
Pshada 2875
Bol'shaya Lipenka 7
Plotovinka 175
Kotel 300

Arsen'yev 58700
Gurskoye 822

Zavodskoy 14865
Martsialnyje Vody 297
Ambarnyy 895
Babstovo 3685
Komarovo 1230
Ostashkovo 100
Baklashi 3000
Dukhovshchina 4494

Poshekhon'ye 6900
Verkhniy Landekh 2009
Sudoverf' 2321
Medvezh'i Ozera 2278
Povedniki 2200
Iksha 3707
Rzhavki 4084

Kievskiy 9700

Ezhva 56000
Privolzhskiy 4110
Novomikhaylovskiy 930
Dneprovskaya 3236
Koltubanovskiy 3831
Ufimskiy 3260
Novocheremshansk 3294
Kur'yanovo 570
Shugurovo 2243
Shcheglovo 3095
Ostashevo 2743
Borgustanskaya 4250

Kudepsta 17000
Trekhdenevo 28
Glebychevo 3243
Bystroye 7
Beloye 3067
Prechistoye 4894
Priyutnoye 5632
Velikovechnoye 5762
Urozhaynoye 4215
Grazhdanskoye 3097

Krasnogvardeyskoye 16169
Vinogradnyy 3250
Kalinovskoye 3951
Shovgenovskiy 3830

Tatsinskiy 11258
Kavkazskiy 3052
Yelkhovka 3142
Kanelovskaya 4332
Kozlovka 3343
Staraya Poltavka 4068
Urazovka 1884
Zol'noye 1614

Sukhobezvodnoye 5970
Sura 2275
Mstera 5470
Kostomarovo 263
Izmalkovo 4072
Nizhniy Mamon 3914

Temizhbekskaya 6111
Zhemtala 3266
Stanki 44
Glinka 1964
Zhankhoteko 1324
Sotnikovskoye 5116
Otrado-Kubanskoye 3697

Likhovskoy 13617
Kashirskoye 4564
Lashma 1736
Kastornoye 4390
Kuznechnoye 4714
Bol'shoye Skuratovo 1200
Khomutovka 4936
Kholm-Zhirkovskiy 3726
Berezovskiy Ryadok 557

Pavlovsk 16087

Tsiolkovskiy 6535
Voznesenskiy 3000
Volkhovskiy 2975
Chkalovskoye 3606
Idrinskoye 5498
Yekaterinovka 3555
Voronovskaya 484
Yefimovskiy 3622
Priamurskiy 3560
Snezhnogorsk 1286
Teplaya Gora 4400
Gornyye Klyuchi 5146
Rechitsy 3436
Repino 2478
Spiridonova Buda 489

Neklyudovo 9052
Budikhino 58
Burevestnik 3054
Verkhniy Uslon 4265
Zelyony Gorod 2322
Krasnyy Profintern 1468
Stepantsevo 2744
Lepley 3074
Kanadey 2076
Pizhanka 3900
Chaykovskaya 3007
Mayachnyy 3506
Malaya Serdoba 4922
Mordvintsevo 277
Kiselevka 106
Arkhipovka 1741
Gavrilovka 852
Kologriv 3605

Livadiya 12652
Litovko 2670
Radovitskiy 1887
Svetlitsa 500
Begunitsy 3558

Chuguyevka 13354
Lermontovka 4479
Burmakino 3318

Ol'gino 7600
Dobryatino 1934
Dulyapino 1456
Afonino 3182
Putyatino 3044
Seyty 68
Korobsel'ki 77
Gorodishchi 64
Novyye Gorki 2877
Dal'neye Konstantinovo 4484
Lermontovo 1649
Pereleshino 3795
Kokino 4616
Kulotino 3352
Kadoshkino 4763
Osinki 3103

Sosnovskoye 8207

Surskoye 7324
Krasnoarmeyskoye 5403

Bol'shoye Murashkino 7000
Kondol' 3612

Gzhel' 7000
Arbazh 3943
Zhadovka 2098
Kurmanayevka 4552
Pinerovka 3602
Khryashchevka 3210
Chernukha 3448
Shemursha 3690
Shiringushi 2369
Kirya 2402
Vereya 3900
Balasheyka 3080
Krasnovka 3966

Nikolayevka 6419
Abramovka 3396
Anastasiyevka 1684

Karachayevsk 20264
Ladovskaya Balka 5117

Pokrovskoye 12576
Yelizavetinskoye 3316
Lovlinskaya 2638

Masalovka 8948
Golovchino 5356
Bokino 4016
Zolotukhino 4886
Kalikino 3352
Shablykino 3848
Shatalovo 4142
Luppolovo 1452
Smolyachkovo 610
Novonikol'sk 4449
Novoraychikhinsk 2835
Kobrinskoye 1158
Nikul'skoye 100
Fedorovskoye 3013
Zanadvorovka 964
Bol'shoy Kuganavolok 500
Mosal'sk 3972
Trosna 2627
Krapivna 1367
Ugra 4721
Imandra 19
Druzhba 4058

Lesnoy 55100
Veseloyarsk 5230
Khudoyelanskoye 2000
Petropavlovskoye 2839
Yurginskoye 4606
Koyelga 4053

Yarovoye 21195
Logovskoye 1473

Sargatskoye 8285
Chernitsk 1000
Kitoy 3953
Borovoy 5942
Mokrousovo 4851
Malinovoye Ozero 4101
Pirovskoye 3241
Partizanskoye 3915
Nikitinskiy 2419
Irtyshskiy 4434
Stantsionno-Oyashinskiy 4689
Fadyushina 548
Russkinskiye 1691
Timiryazevskiy 3153
Listvyanskiy 2673
Razdolinsk 2762
Smolenshchina 2200
Okino-Klyuchi 1100
Kazachinskoye 3987
Yerbogachen 2019
Kalga 3573

Metallostroy 26361
Mistolovo 122
Kharitonovo 1402
Vilovatovo 1288
Novaya Malykla 3292
Krasnyy Klyuch 2348
Yurino 4199
Pitelino 2355
Imeni M. I. Kalinina 2012
Starotimoshkino 4061
Shikotan 2100
Tatarskaya Pishlya 3150
Bol'shaya Ryazan' 924
Podgorodnyaya Pokrovka 3123
Gornozavodsk 5579
Gorbatovka 3476

Ruzayevka 49311

Vasil'yevo 16800
Radishchevo 4845
Verkhnyaya Tishanka 3602
Krasnaya Poyma 3113
Podlesnyy 1745
Ponyri Vtoryye 4591
Monastyrshchina 4501
Sachkovichi 1090
Devitsa 4389
Khislavichi 4496
Satis 3039
Sapozhok 4283
Deshovki 1042
Konyshevka 4038
Zabolotovka 3308
Gulevka 799
Ilovka 3308
Putevka 3656
Khomutovo 4647
Kommunarka 4684

Dagomys 20000

Beryozovsky 47000
Zolotinka 548
Novotyryshkino 1800
Novopeschanoye 907
Bol'shoye Goloustnoye 600

Krutaya Gorka 6779
Vishnevogorsk 5800
Mochishche 3314
Bayunovskiye Klyuchi 1500
Balakhninskiy 1675
Predivinsk 2028
Novikovo 1200
Yagunovo 2471
Novonukutskiy 3121
Klyuchevskiy 1621
Lesogorskiy 3208
Porog 500

Pontonnyy 9001
Belyy 4189
Berezayka 2432
Rettikhovka 2712
Shiryaikha 297
Loukhi 5764
Voloshka 1562
Novoselki 100
Ivanovka 2170
Borisova Griva 1032
Dauriya 4058
Krasnoyarskiy 3218
Vyartsilya 3145
Sivaki 2479
Poyakonda 3100

Podporozh'ye 19600
Ledmozero 2526

Lomonosov 42505
Romny 3413
Vladimiro-Aleksandrovskoye 5444
Moshenskoye 2697
Poroshkino 402
Svingino 409
Susanino 3961
Pavino 2947
Levikha 3452
Lukh 3157
Khmelita 409
Imeni Zhelyabova 1261
Vazhiny 2926
Yemanzhelinka 4117
Khelyulya 3082
Khokhlovo 2478
Verkhovazh'ye 5200
Voznesen'ye 2673
Pesochnoye 3005

Uglovoye 12429
Yedrovo 1166

Trudovoye 18484

Bologoye 25142
Maloye Verevo 4088

Babayevo 12300
Tyarlevo 1523
Tyrma 2445
Ust-Maya 3062
Kurort-Darasun 3275
Porosozero 3436
Romanovka 2399
Somino 389
Yelizavetino 3037
Borodino 100
Kikerino 1995
Zharikovo 1342

Pargolovo 11962
Volochayevka Vtoraya 1971
Uglovka 3472
Chernyshevka 3319
Vakhrushev 2884
Novaya Shomokhta 345
Chekhov 4653

Uglekamensk 6461
Khingansk 2093
Pinega 3620
Knevichi 4605

Solnechnyy 13993
Chistyye Bory 5103
Ivanishchi 2149
Chistoye 1065
Uinskoye 4340
Dukhovnitskoye 5943
Galitsy 1060
Partsa 3056
Panfilovo 289
Bol'sheorlovskiy 836
Kuril'sk 1719
Karakulino 5052
Murmino 3506
Shumikhinskiy 2192
Evensk 2024
Veshki 122
Pasha 3718
Palkino 3112
Ladushkin 3928

Otradnoye 21397
Rudnyy 2567
Izvestkovyy 2159
Boshnyakovo 1491
Verkhoshizhem'ye 4800
Nizhnetroitskiy 3784
Nagornskiy 560

Povolzhskiy 8952
Enkolovo 273

Imeni Sverdlova 9151
Urdoma 4460
Kiknur 5246
Silikatnyy 3614
Sigayevo 5780
Ponazyrevo 4568

Diveyevo 6390
Atlashevo 3515
Yelat'ma 3700
Katunki 815
Atemar 4052
Gorbatov 1934

Ilyinogorsk 7267
Sanchursk 5544
Shkurinskaya 5005
Yushkozero 1300
Voyvozh 3727

Burayevo 8963
Buinsk 1606
Novyy Buyan 3508
Kholuy 996
Zaluch'ye 26

Molochnoye 8421

Leninskoye 6827
Ol'ginskaya 4441
Gimoly 650
Mogzon 4262
Port-Katon 2000
Orotukan 2560
Dubrovka 1916
Duvan 3710
Lubyany 1899
Krasnyy Gulyay 3080
Gus'-Zheleznyy 2381

Severo-Zadonsk 16569
Dobroye 5550
Repnoye 3131
Podstepki 3140
Vistino 2400
Privodino 3140
Prudy 3806
Svetlaya 1109
Svir'stroy 985
Poddor'ye 1913

Lodeynoye Pole 22164
Pushnoy 417

Pesochnyy 8130
Vysokovo 100
Drovyanaya 3090
Grivenskaya 5208
Balagansk 4195

Yagunovskiy 8199

Omutinskiy 9595
Kudryashovskiy 3935
Tashanta 2000
Tabuny 3950
Sapernyy 1371
Gornorechenskiy 3409
Krasnogorsk 3304
Pasegovo 2807
Ryabovo 3292
Grakhovo 3400
Molokovo 3080
Sel'nikovo 930

Peskovka 6746
Dmitriyevka 3796
Ignatovka 2853
Suna 2400
Severnyy-Kospashskiy 2212
Udimskiy 2594
Kodino 1970
Il'insko-Podomskoye 2973
Omsukchan 4201
Promysla 728
Kalevala 5431
Spas-Talitsa 348
Tsentral'nyy 2958
Fosforitnyy 4158

Alapayevsk 44000
Uglovskoye 4744
Armizonskoye 4711
Bazoy 567

Isetskoye 7170
Nikolo-Pavlovskoye 4721

Znamenskoye 13300
Charyshskoye 3371
Zverinogolovskoye 4400

Odesskoye 6025
Soloneshnoye 4716

Vkhodnoy 7819
Rudnichnyy 4308
Budagovo 2000
Sokolovo 3281
Nikolayevskiy 1500

Promyshlennovskiy 6152
Shumskiy 3095
Verkh-Obskiy 1000
Novochernorechenskiy 3722
Novoomskiy 4467
Yablonovo 799

Abalak 13555
Mindyak 2955
Aksarka 2576
Verkh-Suetka 2580
Novosretenka 600

Beregovoy 7961
Barsovo 5710
Platovo 682
Lokosovo 3915
Sannikovo 2592
Kotik 1500
Nalobikha 4451
Orlik 2008

Sorokino 6203
Bor 2300
Rudnogorsk 4441
Togul 4937
Kholtoson 1040
Verkhniy Uymon 579
Algatuy 1300
Kaltay 1077
Shalinskoye 4198
Tashara 3364
Khani 903
Tagan 894
Azanka 3210
Magan 1686
Khasan 776
Kusak 1722
Ust'yanka 1086
Rostovka 5423
Chernoistochinsk 3646

Bol'sherech'ye 12072
Shebalino 4939
Sheragul 2350
Chara 1974
Badar 1600
Sarasa 1000
Guran 1500
Bastan 1100
Atagay 1805
Bogashevo 3773
Novoseleznevo 3377
Novoorlovsk 2980
Asbestovskiy 1209
Pautovo 980
Krutikha 4294
Vitimskiy 885
Neyvo-Shaytanskiy 2602

Nazyvayevsk 12284
Shabrovskiy 3868
Primorskiy 1708
Kassel'skiy 889
Krasnogvardeyskiy 4746
Podsosnovo 2240
Popova 1285
Kvarkeno 4161

Verkhotur'ye 8500

Lebyazh'ye 6900
Muzhi 3209
Nizhneyansk 678
Kondinskoye 4166

Dolgoderevenskoye 6976
Tretiy Severnyy 2128
Mys-Kamennyy 1745
Polovinnoye 5103
Ubinskoye 5882
Lugovskoy 2969
Valerianovsk 2152
Devyatyy Val 770
Shtykovo 1285
Grishkovka 1607
Sukhaya Chemrovka 600
Mel'gunovka 978
Pokanayevka 723
Novomikhaylovka 690
Shelabolikha 4298
Sheberta 1500

Beloyarsk 10733
Glyadyanskoye 4237
Staryy Nadym 2766
Gal'bshtadt 1778
Taskino 908

Novosineglazovskiy 14620
Kuminskiy 2860
Kamenskoye 678
Belozerskoye 4364
Petrokamenskoye 3688

Abatskoye 8195
Bayevo 5134
Yevdokimova 700
Gornopravdinsk 5048
Zavodouspenskoye 1441
Yelizavetinka 1591
Malinovskiy 2672
Yertarskiy 1612
Ust'-Tarka 4325
Gari 3134
Abagaytuy 564
Galkinskoye 820
Karpuninskiy 588
Karamken 691
Grazhdanka 1418
Nyda 2078
Nauchnyy Gorodok 2687

Korotchaevo 6998
Moty 600
Leonidovo 1283
Stukovo 1266

Karatuzskoye 7900
Oyek 3380
Sentelek 1000
Severnoye 5373

Uyskoye 7668
Yuzhno-Yeniseyskiy 807
Polunochnoye 2848
Krasnoyarka 4006
Barzas 2230
Novaya Zaimka 4202
Ayat' 861
Ust'-Ishim 4999
Ekimchan 1177
Pankrushikha 5160
Irsha 1436
Biryul'ka 592
Tyukhtet 5138
Tulyushka 2000
Ust'-Kan 3547
Anton'yevka 1500
Tsimmermanovka 1000
Manzya 2298
Novyy Uoyan 4184
Yeyskoye Ukrepleniye 2000
Sofiysk 650
Sol'vychegodsk 2465
Cherdyn' 5585
Severka 3325
Svecha 4971
Kochevo 3261
Yermekeyevo 4214
Kemlya 4761
Terskaya 3069
Berezovaya Poyma 967
Surovatikha 4644
Bulatnikovo 337
Volovo 4089
Mikhaylovka 3012
Plekhanovo 1850
Cheremisinovo 3983
Stodolishche 3198
Cherepet' 2070
Yepifan' 2310
Kazanovka 781

Zmiyevka 6288
Kirillovka 439

Alekseyevka 39848

Nikolayevsk 16044
Sinyavskoye 3715

Pokoynoye 9175

Remontnoye 7374
Zavetnyy 4486
Verkhnetemernitzkiy 629
Nizhniy Kislyay 4394
Kalinin 3423
Verkhniy Kurkuzhin 3129
Kumysh 4306
Novobeysugskaya 3601

Novoselitskoye 8723

Sernovodsk 9882
Podrezovo 99
Porech'ye 197
Zatish'ye 40
Borisovo 947
Vybor 1500
Botalovo 262

Kronstadt 43005
Onokhino 3012
Katunino 3255
Aykino 3358
Varnavino 3278
Kommunar 3135

Zavolzh'ye 42900
Tuzha 5002
Opalikha 5081
Pavelets 2152
Podkletnoye 3070

Rodionovo-Nesvetaiskoye 6197

Novonikolayevskiy 10251
Melikhovskaya 3346
Debolovskoye 134
Burlatskoye 3637
Novoukrainskoye 5928

Ayutinskiy 10623
Yasenskaya 4855
Vadinsk 4708
Zemlyansk 3111
Semyachki 508
Vereshchaki 708
Shal'skiy 1200
Zhdankovskiy 3046
Soskovo 2094
Vyshkov 2881
Kazachka 1042
Sviyazhsk 3500
Kazaki 3227

Kamenka 9450
Starocherkasskaya 5060
Georgiyevskaya 5610
Upornaya 3350
Starodzhereliyevskaya 3106
Nizhniy Cherek 3098
Ligachevo 175
Aushiger 4955
Adyge-Khabl' 3666
Issad 1100
Dranishki 87
Pachkovo 41
Novyy Karachay 2172
Novolabinskaya 3733
Volochayevskiy 832

Kaspiyskiy 14045
Kashkarantsy 80
Shchelkanka 2

Alkhan-Churt 7666
Urukh 4360

Mirny 40308
Zelenyy Bor 2604
Bol'shoy Kunaley 1250
Zasheyek 983

Spasskoye 6038
Sukhobuzimskoye 4550
Posol'skoye 782

Krasnogorskoye 6703

Shushenskoye 18770
Babushkin 4578
Ust'-Isha 1362
Tyret' Pervaya 4082
Berezovka 1243
Sychevka 2200
Kysyl-Syr 3491
Vas'kovo 1057
Ukholovo 5558
Siniy Kolodets 259
Kudeyevskiy 2872

Vyatskiye Polyany 39534
Pamyat' Parizhskoy Kommuny 4003
Pizhma 3996
Syamzha 3856
Samoded 1928
Myaksa 1143

Yagry 40000
Yantal' 2383
Yanishpole 1069
Rudnaya Pristan' 2332
Orgtrud 4393
Ruskeala 3000
Malaya Pitsa 524

Srednyaya Yelyuzan' 8279
Tyulyachi 2949
Kultayevo 4235
Georgiyevka 3638
Gavrilovka Vtoraya 2699
Kazanskaya 4946

Staronizhestebliyevskaya 10478
Krasnoyarskaya 5198
Rovnoye 5228
Karacharovo 374
Arshan' 3542
Primorsk 3235
Prochnookopskaya 4916
Blagovetschenskaya 2780

Zavetnoye 6711
Volochayevskoye 1582

Sestroretsk 37248
Letovo 500
Kobelevo 350
Bobrovka 3560
Rabocheostrovsk 2900

Tymovskoye 8030

Sokol'skoye 6474
Bol'shoye Boldino 5100

Staroye Arakchino 6587

Bol'shoye Kozino 6723
Velikiye Pozhni 58

Preobrazheniye 9113
Pravda 2412
Pyra 1991

Mirnyy 29341
Kumeny 5090
Severnyy 3796
Sarany 1224
Krasnogvardeyets 3836
Sarana 2640

Petra-Dubrava 6078
Tubinskiy 1388
Russkiy Aktash 4195
Verkhnechusovskiye Gorodki 2427

Roschinskiy 10903
Bol'shiye Shcherbinichi 356
Shigony 5268
Platonovka 3761
Bekhteyevka 3332
Oster 1894
Ostrov 500
Khirvosti 167
Orekhovo 100

Zhukovo 12300
Bekhovo 58
Purekh 1820
Strelitsa 4761
Kiritsy 1255
Korobitsyno 1200

Dmitrovsk-Orlovskiy 6366
Lyubovsho 1379
Novoplatnirovskaya 3988
Mshinskaya 3450
Pushkinskiye Gory 5920

Novoye Devyatkino 10978
Pyatnitsa 500
Voyskovitsy 3896
Kokovkino 500
Korpikovo 147
Lipin Bor 3771
Katangli 850
Birakan 2463
Ayan 1286
Belaya Gora 2383
Shudayag 3446
Burkhun 800
Primorka 3780
Verkh-Marushka 560
Druzhnaya Gorka 3677

Verkhneyarkeyevo 9357
Belyayevka 5110
Tambovka 3528
Bokovskaya 5032
Korzhevskiy 3927
Novoalekseyevskaya 3578
Zales'ye 41
Shikhazany 3060

Lakha Nevre 7877
Khamamatyurt 4935
Izhma 3599
Irma 15

Krasnoarmeyskaya 29009

Ikryanoye 9880
Kruglolesskoye 3249
Pravokumskoye 5117
Grecheskoye 1100
Gofitskoye 5493
Dubrovitsy 5000

Isakogorka 28571
Agoy 1800
Mnogovershinnyy 2719
Muyezerskiy 3901
Lukovetskiy 2701
Pyaozerskiy 2534

Gusinoozyorsk 24083
Mugun 1300
Tebeler 1000
Khrebtovaya 2017
Vanavara 3090
Sangar 4633
Parizh 2200
Zarya 1700
Teya 1649
Bayangol 1432
Goryachegorsk 873
Il'ichevo 2239
Ilir 1150
Verkh-Usugli 2573
Ust'-Luga 2000
Naushki 3510
Elekmonar 1567
Lesnoye 2000

Troitskoye 10887

Zyryanskoye 6285
Verkh-Katunskoye 2000

Karymskoye 11901
Staryy Togul 1500
Utulik 1000
Nizhniy Sayantuy 1600
Listvyanka 1700
Lyalichi 1300
Tselinnyye Zemli 1000
Novyy Zagan 2000
Zaton 3157
Gon'ba 2000

Nagornyy 6308
Koshurnikovo 3743

Novosilikatnyy 15241
Novobirilyussy 4274
Novyye Zori 3469
Urik 1300
Pritomskiy 4261
Baykit 3748
Bugul'deyka 931
Ol'ginka 1800
Sokol 5928

Yermakovskoye 8910

Markovo 6340
Amazar 2527
Tel'ma 4600
Stan-Bekhtemir 1100
Teeli 3732
Verkhniy Bekhtemir 1200
Tersa 2000
Saskylakh 1920
Krasnogorskiy 2994
Pokosnoye 3110

Aginskoye 17496

Olyokminsk 8813
Tokur 1126
Tonshalovo 4514
Zolotilovo 132

Polysayevo 28026
Osa 4454
Ust'-Koksa 4008
Kvitok 3155
Topol'noye 1100
Bol'shaya Rechka 2600
Shamanka 1700
Krasnokamensk 4773

Smolenskoye 9431
Tinskoy 4147
Novokizhinginsk 2214
Michurinskoye 1755

Vol'no-Nadezhdinskoye 6577
Ol'ga 4328
Kul'dur 1957

Strel'na 12800
Bureya 5383
Bereznik 695
Istobensk 570
Lobanovo 3563

Novosergiyevka 13188
Khvatovka 2301
Smyshlyayevka 5908
Temyasovo 3524
Stulovo 3488
Staroilikovo 356
Bakhilovo 1189
Starosubkhangulovo 4351
Surok 3126
Mizur 2934

Nikolayevsk-on-Amure 27152

Srednebelaya 6148
Lazarev 1906
Sladkovo 3455
Pulkovo1 100
Zubovo 2209
Pistsovo 2775

Mendeleyevsk 22969
Nizhniy Ufaley 2818

Pribrezhnyy 11500

Vyyezdnoye 7857
Pokrovo-Prigorodnoye 5012
Kirovskiy 3043
Nekhayevskiy 4714
Kharlu 3200
Likhoy 3102

Khlevnoye 6150
Bobovnya 331
Manyuki 318
Loknya 4762
Leskolovo 4039
Kostrovo 2600
Sosnovo-Ozerskoye 5840

Zelenogorsk 14958
Bezengi 500
Zimenki 500
Spas-Demensk 5114
Kamenskiy Khutor 575
Spasskoye-Lutovinovo 1411

Rayevskiy 20060
Sinegorskiy 880
Bilyarsk 2179
Kardailovo 3036
Filippovka 2020
Tigil' 1993
Zyuzel'skiy 1300
Yumaguzino 5353
Yuzhnyy-Kospashskiy 2275
Kamenskiy 3617

Imeni Morozova 10623
Lomovka 3178
Katyd-Pom 2

Nikol'skoye 19280

Razdol'noye 7567

Bologoye-4 10661
Mnogoudobnoye 1317
Trud 664
Russkiy 5080
Velikooktyabr'skiy 2472
Batetskiy 2223
Vysotsk 1873
Artyshta 3090
Abram Mys 2000
Kyra 4452
Mestechko Raifa 100

Yemetsk 12000
Emar 3000
Ardon' 2775

Chegem 18429
Shedok 3142

Gorodoviki 10706
Vodstroy 4173
Podlesnoye 4149
Krasnofarfornyy 1613
Novyy Izborsk 1475
Konev Bor 80
Kopor'ye 1500
Pomary 1500

Kedrovka 17752
Ikey 1500
Nizhniy Tsasuchey 3278
Lisiy Nos 4759
Gazimurskiy Zavod 2358
Volzhskiy 100
Vershino-Shakhtaminskiy 1633

Shushary 15503
Chunoyar 3240
Tungor 1322
Yagodnoye 3921
Koygorodok 2924
Leshukonskoye 4813
Leninskiy 2043
Sayansk 3962
Serebryanyy Bor 4302
Bayanday 2854
Taldan 3436
Taytsy 2631
Tselegora 100
Mago 2206
Engozero 663
Mukhen 4617
Kholm 4228
Zapol'ye 500

Ves'yegonsk 8200
Ples 2790
Velet'ma 967
Shamary 3605
Nema 3797
Staroye Bobrenevo 228
Chufarovo 2671
Kochkurovo 3185
Mochalishche 2225
Mezhdurechensk 3454
Chesnokovka 3333

Zuyevka 11953
Bedeyeva Polyana 1757
Shiryayevo 487

Torbeyevo 9138
Purshevo 2055
Ageyevo 5934
Glinishchevo 4156
Stolbishchi 3648
Vygonichi 5086
Nikola-Lenivets 1200
Uglyanets 3647
Ovstug 716
Manturovo 2755
Solntsevo 4374
Komsomolets 3678
Umet 3000
Yuganets 2991
Gagino 3933
Lopatino 4318
Smolino 2481

Bolotnoye 17704
Zonal'noye 3300
Sovetskoye 5441
Svetlogorsk 1398
Vershina Tei 4417

Severo-Yeniseyskiy 6564
Manzherok 1700
Dzerzhinsk 1100

Kholmskiy 17494
Krasnoarmeyskiy 3716
Kiyevskoye 4727
Nagutskoye 3146
Blagodatnoye 5230
Agronom 3820
Beshpagir 4183
Khumalag 3906
Verkhniy Fiagdon 1102
Noven'kiy 23

Medvezh'yegorsk 16551
Budogoshch' 3865
Zanogi 597
Spas-Zaulok 1553

Mezgor'e 15861
Medvedok 2041
Overyata 4507
Undory 3376
Staryy Ropsk 202
Udarnyy 3581
Yambirno 1623

Persianovka 15730
Imeni Pervogo Maya 4512

Bagayevskaya 15300
Dombay 405
Bol'shoy Khomutets 1190
Kommunstroy 134
Kovalevskoye 3139
Grushevskaya 4044
Shepsi 3151

Anastasiyevskaya 11204
Yashalta 4723

Lyangasovo 12626
Kangly 3494
Konstantinovskaya 4149
Tanais 1942
Nazar'yevo 2500
Sovpol'ye 38
Zaozer'ye 18
Kozhym 53
Bezhta 3994

Divnoye 15700
Udino 38

Udachny 15266
Takhtamygda 1125

Turuntayevo 6260
Zhilevo 2600
Zaigrayevo 5512
Zhigansk 3237
Khatanga 3205
Ust'-Ulagan 2623
Istok 3072
Biskamzha 1961
Chistogorskiy 4240
Itatskiy 4235

Askiz 6928
Spassk 1556
Artybash 1200

Abagur 6530
Balgazyn 3342
Souzga 1200
Staraya Ladoga 2000
Shalgovaara 100
Koashva 882
Shalakusha 2684
Lal'sk 4400
Usol'ye 5400
Arkhangel'skoye 3600
Skorodnoye 3677
Podsolnechnoye 1138
Nizhneivkino 2234
Kizema 3644
Arman' 1411
Tarasovka 2807

Isheyevka 9944
Novosheshminsk 4585
Shafranovo 2611
Shakhta 2767
Isakly 4417
Perelyub 5549
Zyukayka 4556
Verkhniy Avzyan 2581
Chernaya Kholunitsa 1539
Luch 330
Zasech'ye 263
Krasnaya Zarya 1802
Zasosna 4287
Trostan' 771
Bystritsa 597
Lysyye 318
Peremyshl' 3199

Matveyev Kurgan 14342
Kuchugury 2471
Votrya 36
Otkaznoye 4090

Gadzhiyevo 14225
Bada 5149
Khandagayty 3146
Verkhnyaya Ivolga 981
Zhemchuzhnyy 802
Inya 2300
Yelkino 1200
Gusinoye Ozero 3208
Maloye Krotovo 100
Zlatoustovsk 823
Ust'-Omchug 4515
Vostok 3452
Matrosy 1400
Gryadnitsy 178

Stepnoye 14035
Goreloye 3933
Syrskoye 3454

Totskoye 7161
Glotovka 3039
Spiridonovka 4387
Staraya Akkermanovka 1264
Karalat 1240
Kalininaul 4752

Donskoy 13627

Sadovoye 6333
Moskovskoye 5482
Azovskaya 3960
Ponezhukay 3390
Khuchni 3637
Yuzhnyy 4504
Talovyy 5909
Gornyy Balykley 2656
Prigorodka 3140
Pirogovo 3363
Pinyug 2915
Gorin 3695
Blagoyevo 2510
Sergeyevka 5081
Terney 3876
Tempy 458

Vaskelovo 12388
Firovo 2746

Mayskiy 12136
Kyzyl-Oktyabr'skiy 3603

Nizhniye Sergi 12077
Surgut 4699
Mursalimkino 2527
Kostino 3466
Atig 3842
Kozyrevsk 1241
Yazykovo 5929
Shirokovskiy 1823
Tirlyanskiy 5758
Orlovka 3236
Klyuchevka 273
Chermoz 4079
Kholmogory 4417
Ust-Tsilma 5100
Il'ka 2100
Kadyy 3783
Yablochnyy 2062
Shelokhovskaya 521
Belogorskiy 713
Pogorelki 100
Orlovskiy 2045
Solovetsky 919
Khvalovo 1514
Sholokhovo 100
Ust'-Shonosha 2252
Lososina 3151
Kortkeros 4429
Visimo-Utkinsk 843
Sindor 2880
Imeni Poliny Osipenko 2479
Mezen' 3672
Kontenko 2000
Zyryanka 3627
Tabory 2062
Kilemary 3903
Letka 2984
Yubileynyy 1656
Tsil'na 4122
Semiletka 4163
Imeni Vladimira Il'icha Lenina 2889
Yelan'-Koleno 5270
Selezni 4603
Sebrovo 4496
Peshkovo 3596
Yakovlevo 2629
Svatkovo 1850

Bazhovo 11537
Akhunovo 3800
Novichikha 4460
Pad' Mel'nichnaya 1185
Verkhnyaya Sysert' 1115
Mokhnatushka 600
Kochki 4101
Chemal 3284
Ural 2057
Kichera 1593
Turan 5528
Manzurka 1004
Bystryanka 1838
Uspenka 3217
Usyatskoye 1400
