

Paris 2148271
Mauregard 259
Le Tartre-Gaudran 30
Civry-la-Foret 323
Prunay-sur-Essonne 302

Courbevoie 85158

Puteaux 40646

Clichy 57467

Vanves 26068

Malakoff 29420

Sartrouville 53980
Perdreauville 607
Vert-le-Grand 2014
Vulaines-les-Provins 75
Episy 536
La Chapelle-en-Vexin 331

Evry 51900
Santeny 3266
Les Alluets-le-Roi 1344
Saint-Denis-les-Rebais 860
Lommoye 552
Voinsles 546
Orcemont 883
Genicourt 579
Cravent 379
Villiers-sur-Seine 354
Hautefeuille 262
Port-Villez 186
Buhy 283
Dhuisy 265
